Open time,Open,High,Low,Close,Volume,Close time
1577044800000,131.93,133.33,131.21,132.14,82661.160,1577059199999
1577059200000,132.18,135.09,132.08,133.93,140627.924,1577073599999
1577073600000,133.88,134.03,130.80,131.73,82429.732,1577087999999
1577088000000,131.71,133.60,131.53,133,69241.288,1577102399999
1577102400000,132.97,133.90,132.46,133.22,82560.372,1577116799999
1577116800000,133.21,134.41,128,129.06,209390.799,1577131199999
1577131200000,129.04,129.10,126.01,127.73,114471.899,1577145599999
1577145600000,127.75,128.45,127.24,127.65,67810.027,1577159999999
1577160000000,127.61,128.31,126.45,127.11,72868.300,1577174399999
1577174400000,127.11,129,126.67,128.59,94563.638,1577188799999
1577188800000,128.52,129.67,127.09,127.86,107949.452,1577203199999
1577203200000,127.87,128.49,126.78,127.78,98573.619,1577217599999
1577217600000,127.74,128.33,127.26,127.76,55769.909,1577231999999
1577232000000,127.72,127.83,125,125.73,72185.123,1577246399999
1577246400000,125.70,126.37,123.85,125.55,72906.165,1577260799999
1577260800000,125.55,125.99,124,124.34,66836.951,1577275199999
1577275200000,124.32,125.45,123.21,124.35,102976.399,1577289599999
1577289600000,124.36,125.80,123,125.40,83744.390,1577303999999
1577304000000,125.34,125.91,124.85,125.06,56630.197,1577318399999
1577318400000,125.06,125.36,124.33,124.47,49819.700,1577332799999
1577332800000,124.48,125,124.35,124.90,42128.286,1577347199999
1577347200000,124.90,126,124.85,125.07,56849.564,1577361599999
1577361600000,125.06,126.62,124.94,126.11,53194.813,1577375999999
1577376000000,126.11,132.44,125.44,128.80,225130.639,1577390399999
1577390400000,128.80,129.47,124.37,125.53,156257.776,1577404799999
1577404800000,125.53,126.61,125.05,126.39,64371.042,1577419199999
1577419200000,126.37,126.70,124.22,124.95,73560.730,1577433599999
1577433600000,124.93,125.29,122,123.52,97431.465,1577447999999
1577448000000,123.53,126.53,122.85,126.01,166518.727,1577462399999
1577462400000,126.01,127.06,124.51,125.32,118175.395,1577476799999
1577476800000,125.32,126.71,124.99,126.21,47830.177,1577491199999
1577491200000,126.24,128.30,125.77,127.01,103017.618,1577505599999
1577505600000,127.01,128.49,126.63,127.12,106334.060,1577519999999
1577520000000,127.15,127.94,126.55,127.23,62959.707,1577534399999
1577534400000,127.23,128.38,126.86,127.36,61457.955,1577548799999
1577548800000,127.36,129.62,126.73,128.93,85653.789,1577563199999
1577563200000,128.93,129.17,127.72,128.04,49307.726,1577577599999
1577577600000,128.02,128.08,127.50,127.91,36349.609,1577591999999
1577592000000,127.91,128.78,127.58,128.36,42072.594,1577606399999
1577606400000,128.39,129.33,127.92,129.27,59896.323,1577620799999
1577620800000,129.28,132.26,128.85,131.79,171035.519,1577635199999
1577635200000,131.88,134.82,131.73,134.73,181714.943,1577649599999
1577649600000,134.75,138.25,132.76,134.28,280545.675,1577663999999
1577664000000,134.22,134.63,133,133.96,100136.237,1577678399999
1577678400000,133.96,136.21,133.94,135.56,93589.357,1577692799999
1577692800000,135.55,135.56,132.41,133.05,135882.858,1577707199999
1577707200000,133.05,133.65,130.19,130.53,168094.410,1577721599999
1577721600000,130.56,131.94,130.30,131.21,101981.811,1577735999999
1577736000000,131.25,132.59,131.01,131.52,92481.151,1577750399999
1577750400000,131.53,131.83,130.66,131.22,78688.919,1577764799999
1577764800000,131.16,132.95,131.01,132.11,78775.957,1577779199999
1577779200000,132.11,132.14,131.16,131.87,75448.474,1577793599999
1577793600000,131.87,133.64,128.81,129.63,199142.144,1577807999999
1577808000000,129.61,130.51,128.28,128.45,148466.862,1577822399999
1577822400000,128.43,129.37,128.15,129.12,67221.003,1577836799999
1577836800000,129.12,130.97,128.62,130.09,88391.064,1577851199999
1577851200000,130.10,130.67,130,130.17,46813.723,1577865599999
1577865600000,130.15,131.88,129.75,130.64,70366.957,1577879999999
1577880000000,130.63,132.49,130.63,131.97,75684.307,1577894399999
1577894400000,132,132.96,131.45,131.79,78724.484,1577908799999
1577908800000,131.79,132.25,129.54,130.62,106083.394,1577923199999
1577923200000,130.63,130.75,128.75,129.09,91353.234,1577937599999
1577937600000,129.07,129.96,128.67,129.28,75147.123,1577951999999
1577952000000,129.20,130.24,129.17,129.48,69341.088,1577966399999
1577966400000,129.47,129.95,128.79,129.48,75089.943,1577980799999
1577980800000,129.50,129.65,126.25,127.53,170821.938,1577995199999
1577995200000,127.53,127.79,126.70,127.11,41829.598,1578009599999
1578009600000,127.11,127.51,125.78,126.76,68580.448,1578023999999
1578024000000,126.81,130.18,126.81,128.82,180191.041,1578038399999
1578038400000,128.84,132.97,128.66,132.42,220352.622,1578052799999
1578052800000,132.40,133.95,130.94,132.45,149860.555,1578067199999
1578067200000,132.48,134.94,131.92,133.41,213592.233,1578081599999
1578081600000,133.42,135.07,132.15,134.29,118546.698,1578095999999
1578096000000,134.31,134.73,132.74,133.25,77694.772,1578110399999
1578110400000,133.25,134.21,132.88,133.84,77373.028,1578124799999
1578124800000,133.84,134.10,132.95,133.71,78041.639,1578139199999
1578139200000,133.71,133.71,132.41,133.21,61223.281,1578153599999
1578153600000,133.19,135.80,132.70,133.65,162898.441,1578167999999
1578168000000,133.66,134.51,133.38,134.14,52546.947,1578182399999
1578182400000,134.14,136.17,134.12,136.10,115409.638,1578196799999
1578196800000,136.10,137.25,135.56,135.98,89876.790,1578211199999
1578211200000,135.99,136.18,134.63,135.03,73393.472,1578225599999
1578225600000,135.03,137.86,135.02,137.14,100891.709,1578239999999
1578240000000,137.16,138.17,136.50,137.87,121528.473,1578254399999
1578254400000,137.86,137.94,134.16,135.33,168577.605,1578268799999
1578268800000,135.32,139.62,134.82,139.41,232937.748,1578283199999
1578283200000,139.42,139.68,138.47,138.79,76424.407,1578297599999
1578297600000,138.79,142.99,138.75,141.50,210190.611,1578311999999
1578312000000,141.48,143.00,139.02,140.14,234037.419,1578326399999
1578326400000,140.14,141.80,139.97,141.29,124317.489,1578340799999
1578340800000,141.32,144.38,141.23,144.04,217239.492,1578355199999
1578355200000,144.11,145.25,143.13,143.48,154141.659,1578369599999
1578369600000,143.49,143.61,142.06,142.80,74912.143,1578383999999
1578384000000,142.82,143.74,142.39,142.63,86888.326,1578398399999
1578398400000,142.64,142.64,138.78,139.46,179320.449,1578412799999
1578412800000,139.45,144.02,138.70,143.20,287158.889,1578427199999
1578427200000,143.18,145.02,141.32,142.86,180910.039,1578441599999
1578441600000,142.86,147.94,142.76,144.56,263713.776,1578455999999
1578456000000,144.55,145.26,142.58,143.59,131860.188,1578470399999
1578470400000,143.55,144.50,142.95,143.52,120282.257,1578484799999
1578484800000,143.52,143.66,140.40,141.47,252076.839,1578499199999
1578499200000,141.45,141.91,137.63,137.90,279102.318,1578513599999
1578513600000,137.91,141.51,137.15,140.75,161098.388,1578527999999
1578528000000,140.76,141.52,139.46,139.93,143960.042,1578542399999
1578542400000,139.93,140.38,138.64,139.91,128976.381,1578556799999
1578556800000,139.93,140.09,137.60,138.21,160678.120,1578571199999
1578571200000,138.21,138.90,137.68,138.12,98730.225,1578585599999
1578585600000,138.13,138.45,135.33,137.53,196720.429,1578599999999
1578600000000,137.49,139.33,136.03,137.73,227799.016,1578614399999
1578614400000,137.73,137.99,136.31,136.94,97929.578,1578628799999
1578628800000,136.97,137.07,135.22,136.64,98236.815,1578643199999
1578643200000,136.64,139.00,135.30,138.34,147583.881,1578657599999
1578657600000,138.34,142.99,137.96,142.43,198651.083,1578671999999
1578672000000,142.44,145.15,140.62,143.38,238962.403,1578686399999
1578686400000,143.38,144.98,141.49,144.80,127014.489,1578700799999
1578700800000,144.80,145.29,142.75,143.45,129989.755,1578715199999
1578715200000,143.47,144.01,142.00,142.88,112261.260,1578729599999
1578729600000,142.88,144.00,142.37,142.61,108633.287,1578743999999
1578744000000,142.56,143.72,142.05,143.40,102671.036,1578758399999
1578758400000,143.40,148.03,142.54,146.29,178871.634,1578772799999
1578772800000,146.25,147.81,142.15,142.40,199736.232,1578787199999
1578787200000,142.40,144.51,141.71,143.98,116760.393,1578801599999
1578801600000,143.99,145.89,143.37,144.54,99967.424,1578815999999
