Open time,Open,High,Low,Close,Volume,Close time
1571356800000,8069.41,8117.30,8051.07,8064.97,7207.573,1571371199999
1571371200000,8064.17,8072.02,7821.01,7909.60,18454.658,1571385599999
1571385600000,7909.60,7937.66,7812,7921.60,12546.343,1571399999999
1571400000000,7920.65,7970.63,7880.10,7919.13,10660.660,1571414399999
1571414400000,7916.23,7984,7906.22,7942.18,14902.280,1571428799999
1571428800000,7942.18,7977.44,7915.25,7943.94,11479.838,1571443199999
1571443200000,7945.57,7957,7892.85,7938.73,11509.472,1571457599999
1571457600000,7938.92,7955,7915.36,7929.18,7745.321,1571471999999
1571472000000,7929.18,8011,7920,7943.74,10993.110,1571486399999
1571486400000,7943.74,8108.54,7852.12,7991.31,21601.144,1571500799999
1571500800000,7994.10,7999.28,7950,7973.66,13216.265,1571515199999
1571515200000,7973.75,7980.04,7883.14,7947.13,12959.083,1571529599999
1571529600000,7947.78,7951.57,7871.17,7902.85,15448.598,1571543999999
1571544000000,7904.43,7937.90,7900,7907.94,8204.838,1571558399999
1571558400000,7906.94,7980,7890,7942.39,10424.387,1571572799999
1571572800000,7942.39,8041.19,7937.15,8022.28,13303.473,1571587199999
1571587200000,8023.35,8234.01,8007,8229.17,16283.102,1571601599999
1571601600000,8230.33,8300.50,8165,8218.23,14999.517,1571615999999
1571616000000,8218.23,8255.10,8178,8218.45,7042.118,1571630399999
1571630400000,8218.01,8246.31,8203.88,8220.11,6522.622,1571644799999
1571644800000,8220.03,8284.38,8190,8231.89,11990.119,1571659199999
1571659200000,8231.89,8334.57,8160,8192.02,16576.131,1571673599999
1571673600000,8193,8198.34,8150,8184.65,9264.875,1571687999999
1571688000000,8184.27,8234.50,8180,8201.74,8532.651,1571702399999
1571702400000,8201,8210,8164.78,8205.64,9929.239,1571716799999
1571716800000,8205.64,8229.32,8188.74,8210,8433.899,1571731199999
1571731200000,8210.72,8283.69,8210.72,8276.18,12248.971,1571745599999
1571745600000,8275.04,8290,8165,8212.37,13401.746,1571759999999
1571760000000,8212.74,8219.75,8160,8167.38,8891.046,1571774399999
1571774400000,8169.98,8170.08,8000,8020.89,16601.979,1571788799999
1571788800000,8020.68,8047.78,7937,7953.20,11205.813,1571803199999
1571803200000,7954.51,7982,7917.11,7959.35,9507.146,1571817599999
1571817600000,7959.35,8017.50,7949.45,7964.70,8477.132,1571831999999
1571832000000,7965.67,7965.78,7402,7420.87,46064.700,1571846399999
1571846400000,7425,7532,7172.76,7479.05,21711.452,1571860799999
1571860800000,7480,7494.79,7387.66,7465,11517.896,1571875199999
1571875200000,7465.18,7494.08,7395.01,7408.07,11513.365,1571889599999
1571889600000,7408.07,7434.13,7337.44,7418.29,12922.142,1571903999999
1571904000000,7417.23,7468,7388.92,7419,11697.908,1571918399999
1571918400000,7419.01,7495.81,7408.09,7432.91,14028.824,1571932799999
1571932800000,7433.27,7467,7421.71,7466.96,9553.989,1571947199999
1571947200000,7464.77,7468.27,7409,7411.35,7003.306,1571961599999
1571961600000,7410.07,7456.63,7409.60,7438.15,7677.480,1571975999999
1571976000000,7438.15,7467.33,7359,7458.90,9057.398,1571990399999
1571990400000,7458.32,7638.51,7440,7575.06,14774.860,1572004799999
1572004800000,7574.65,8564.68,7573.62,8264.52,39712.605,1572019199999
1572019200000,8267.50,8800,8257.25,8631.73,73559.933,1572033599999
1572033600000,8633.45,8703.62,8539.79,8650,20336.650,1572047999999
1572048000000,8650,10408.48,8626.89,9563.07,99990.230,1572062399999
1572062400000,9566.68,9804.19,9310.36,9488,31227.738,1572076799999
1572076800000,9488,9488,8951.62,9230.04,36022.277,1572091199999
1572091200000,9230.03,9450,9034.57,9199.90,37643.011,1572105599999
1572105600000,9199.89,9240,8873.98,9004,29995.866,1572119999999
1572120000000,9004,9300.73,9001.87,9232.22,13282.039,1572134399999
1572134400000,9234.75,9385,9101,9136.84,11883.704,1572148799999
1572148800000,9136.83,9229.98,9066.07,9158,6980.510,1572163199999
1572163200000,9158.01,9666,9157.25,9283.98,33020.958,1572177599999
1572177600000,9284.77,9624.53,9215,9530.21,40721.459,1572191999999
1572192000000,9531.36,9803.83,9381.34,9719.99,41185.795,1572206399999
1572206400000,9720.04,9768.82,9430,9533.32,29751.593,1572220799999
1572220800000,9534.37,9930.13,9531.99,9631.12,36414.730,1572235199999
1572235200000,9630.95,9693.23,9282.12,9447.25,29999.714,1572249599999
1572249600000,9447.25,9486.14,9282.83,9425,19142.267,1572263999999
1572264000000,9423.11,9437.94,9254.47,9389.96,20991.909,1572278399999
1572278400000,9389.98,9493,9334.28,9410.59,26704.180,1572292799999
1572292800000,9409.35,9494,9156.03,9217.36,22347.175,1572307199999
1572307200000,9215.78,9315.19,9200,9299,9694.665,1572321599999
1572321600000,9299.48,9569.10,9299.43,9455,29813.443,1572335999999
1572336000000,9454.58,9499.99,9356.70,9444.65,17378.063,1572350399999
1572350400000,9442.78,9475,9269,9354.63,22639.249,1572364799999
1572364800000,9352.65,9411.92,9070,9233.39,24387.808,1572379199999
1572379200000,9231.38,9492.86,9221.15,9415.02,20789.786,1572393599999
1572393600000,9415.02,9418.65,9235.25,9288.18,17681.781,1572407999999
1572408000000,9287.69,9344,9155,9176.05,16892.440,1572422399999
1572422400000,9176.08,9253,9005.41,9108.87,18242.144,1572436799999
1572436800000,9108.88,9181,8975.72,9102.91,19729.118,1572451199999
1572451200000,9103.86,9213.32,9020,9213.28,16883.725,1572465599999
1572465600000,9213.20,9240,9136.84,9165.30,9035.650,1572479999999
1572480000000,9163.40,9216,9065,9110,8839.037,1572494399999
1572494400000,9109,9214.64,9079.92,9108.25,11664.664,1572508799999
1572508800000,9106.53,9160.42,8933,9121,18441.223,1572523199999
1572523200000,9122,9438.64,9119.11,9218.70,28062.578,1572537599999
1572537600000,9218.70,9272,9202,9220.35,11594.526,1572551999999
1572552000000,9221.45,9250,9011,9150,20234.016,1572566399999
1572566400000,9149.88,9155,9060,9073.90,8388.484,1572580799999
1572580800000,9073.90,9147.40,9051,9110,6434.652,1572595199999
1572595200000,9110.46,9280,9097,9166.17,19534.015,1572609599999
1572609600000,9166.17,9258.32,9062,9084.37,22943.062,1572623999999
1572624000000,9084.37,9215,9050.27,9171.05,14777.767,1572638399999
1572638400000,9169.90,9270,9169.89,9231.01,15178.969,1572652799999
1572652800000,9231.70,9267.83,9202.08,9235.12,8695.995,1572667199999
1572667200000,9235.10,9238,9194.98,9215,5808.531,1572681599999
1572681600000,9215,9249,9200.01,9239.99,6638.689,1572695999999
1572696000000,9239.91,9375,9204,9320,19711.852,1572710399999
1572710400000,9319,9335,9266,9314.01,9817.902,1572724799999
1572724800000,9314,9314.24,9270,9287.80,5929.086,1572739199999
1572739200000,9288.96,9366.69,9287.95,9335.07,8889.756,1572753599999
1572753600000,9333.61,9333.61,9223.53,9246.20,10255.879,1572767999999
1572768000000,9246.20,9250.40,9107.43,9160.31,18905.707,1572782399999
1572782400000,9160.31,9192.68,9105,9180.97,12151.061,1572796799999
1572796800000,9180.97,9193,9121,9142.12,8999.484,1572811199999
1572811200000,9143.43,9240,9073,9197.88,16410.835,1572825599999
1572825600000,9197.86,9211,9142,9158.41,7475.846,1572839999999
1572840000000,9158.41,9200,9126.01,9187.52,7214.563,1572854399999
1572854400000,9187,9268,9158,9259.38,12777.411,1572868799999
1572868800000,9259.38,9320,9231.30,9292.66,15820.215,1572883199999
1572883200000,9292.68,9323.76,9245.70,9261.96,11508.208,1572897599999
1572897600000,9261.42,9550,9261.41,9395.46,35637.114,1572911999999
1572912000000,9395.47,9457.13,9360,9410,13464.578,1572926399999
1572926400000,9410,9410.01,9164.33,9231.88,20719.660,1572940799999
1572940800000,9233.05,9333,9201.45,9292.69,17579.201,1572955199999
1572955200000,9292.22,9393.03,9221,9371.76,26053.392,1572969599999
1572969600000,9372.15,9420,9250,9395.48,20280.421,1572983999999
1572984000000,9394.96,9421.24,9294,9313.20,15640.974,1572998399999
1572998400000,9313.10,9338.32,9272,9310,9785.855,1573012799999
1573012800000,9310,9450,9305.10,9392.61,16963.296,1573027199999
1573027200000,9392.64,9407.44,9341.39,9380.01,13767.998,1573041599999
